year,OCC_CODE,OCC_TITLE,TOT_EMP,H_MEAN,A_MEAN,total employment,EMP_SHR
2017,21-1099,"Community and Social Service Specialists, All Other",101230,21.53,44780.0,427647420,0.00023671369278926082
2017,21-2000,Religious Workers,79490,23.02,47880.0,427647420,0.00018587742210627624
2017,21-2010,Clergy,49850,24.43,50800.0,427647420,0.00011656798958356864
2017,21-2011,Clergy,49850,24.43,50800.0,427647420,0.00011656798958356864
2017,21-2020,"Directors, Religious Activities and Education",21430,21.86,45470.0,427647420,5.01113744588942e-05
2017,21-2021,"Directors, Religious Activities and Education",21430,21.86,45470.0,427647420,5.01113744588942e-05
2017,21-2090,Miscellaneous Religious Workers,8210,17.49,36380.0,427647420,1.919805806381341e-05
2017,21-2099,"Religious Workers, All Other",8210,17.49,36380.0,427647420,1.919805806381341e-05
2017,23-1000,"Lawyers, Judges, and Related Workers",692660,66.18,137660.0,427647420,0.0016196987696079168
2017,23-1010,Lawyers and Judicial Law Clerks,643630,67.26,139900.0,427647420,0.001505048247455813
2017,23-1011,Lawyers,628370,68.22,141890.0,427647420,0.0014693646462312342
2017,23-1012,Judicial Law Clerks,15260,27.84,57920.0,427647420,3.568360122457888e-05
2017,23-1020,"Judges, Magistrates, and Other Judicial Workers",49030,52.09,108340.0,427647420,0.00011465052215210371
2017,23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",14480,47.25,98280.0,427647420,3.3859668789770785e-05
2017,23-1022,"Arbitrators, Mediators, and Conciliators",6110,35.11,73020.0,427647420,1.4287470739330077e-05
2017,23-1023,"Judges, Magistrate Judges, and Magistrates",28440,58.2,121050.0,427647420,6.650338262300284e-05
2017,23-2000,Legal Support Workers,403110,26.6,55330.0,427647420,0.0009426223125583219
2017,23-2010,Paralegals and Legal Assistants,290410,25.92,53910.0,427647420,0.0006790874594777165
2017,23-2011,Paralegals and Legal Assistants,290410,25.92,53910.0,427647420,0.0006790874594777165
2017,23-2090,Miscellaneous Legal Support Workers,112700,28.36,59000.0,427647420,0.0002635348530806055
2017,23-2091,Court Reporters,15220,28.88,60060.0,427647420,3.5590066227922055e-05
2017,23-2093,"Title Examiners, Abstractors, and Searchers",53040,24.61,51180.0,427647420,0.00012402740556695046
2017,23-2099,"Legal Support Workers, All Other",44440,32.67,67960.0,427647420,0.000103917381285733
2017,25-1000,Postsecondary Teachers,1525170,,82880.0,427647420,0.0035664192712772593
2017,25-1010,"Business Teachers, Postsecondary",84340,,100270.0,427647420,0.00019721854045091631
2017,25-1011,"Business Teachers, Postsecondary",84340,,100270.0,427647420,0.00019721854045091631
2017,25-1020,"Math and Computer Teachers, Postsecondary",83100,,87380.0,427647420,0.00019431895555455472
2017,25-1021,"Computer Science Teachers, Postsecondary",32230,,91590.0,427647420,7.536582355623705e-05
2017,25-1022,"Mathematical Science Teachers, Postsecondary",50870,,84710.0,427647420,0.00011895313199831768
2017,25-1030,"Engineering and Architecture Teachers, Postsecondary",44780,,106770.0,427647420,0.00010471242875731601
2017,25-1031,"Architecture Teachers, Postsecondary",7280,,91000.0,427647420,1.702336939154222e-05
2017,25-1032,"Engineering Teachers, Postsecondary",37500,,109830.0,427647420,8.768905936577379e-05
2017,25-1040,"Life Sciences Teachers, Postsecondary",62710,,92790.0,427647420,0.00014663949100873798
2017,25-1041,"Agricultural Sciences Teachers, Postsecondary",10800,,91690.0,427647420,2.5254449097342853e-05
2017,25-1042,"Biological Science Teachers, Postsecondary",49910,,93010.0,427647420,0.00011670829207855387
2017,25-1043,"Forestry and Conservation Science Teachers, Postsecondary",2000,,93200.0,427647420,4.676749832841269e-06
2017,25-1050,"Physical Sciences Teachers, Postsecondary",51530,,94740.0,427647420,0.0001204964594431553
2017,25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",10730,,98560.0,427647420,2.5090762853193407e-05
2017,25-1052,"Chemistry Teachers, Postsecondary",21090,,90610.0,427647420,4.9316326987311184e-05
2017,25-1053,"Environmental Science Teachers, Postsecondary",5990,,87660.0,427647420,1.4006865749359602e-05
2017,25-1054,"Physics Teachers, Postsecondary",13710,,101190.0,427647420,3.20591201041269e-05
2017,25-1060,"Social Sciences Teachers, Postsecondary",115860,,89600.0,427647420,0.0002709241178164947
2017,25-1061,"Anthropology and Archeology Teachers, Postsecondary",5770,,93500.0,427647420,1.3492423267747061e-05
2017,25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",9850,,83330.0,427647420,2.303299292674325e-05
2017,25-1063,"Economics Teachers, Postsecondary",12770,,114820.0,427647420,2.9861047682691502e-05
2017,25-1064,"Geography Teachers, Postsecondary",3980,,87810.0,427647420,9.306732167354126e-06
2017,25-1065,"Political Science Teachers, Postsecondary",16200,,98620.0,427647420,3.788167364601428e-05
2017,25-1066,"Psychology Teachers, Postsecondary",37090,,85050.0,427647420,8.673032565004133e-05
2017,25-1067,"Sociology Teachers, Postsecondary",13630,,83840.0,427647420,3.187205011081325e-05
2017,25-1069,"Social Sciences Teachers, Postsecondary, All Other",16580,,79050.0,427647420,3.877025611425412e-05
2017,25-1070,"Health Teachers, Postsecondary",250190,,112770.0,427647420,0.0005850380203392785
2017,25-1071,"Health Specialties Teachers, Postsecondary",194610,,122890.0,427647420,0.0004550711424846197
2017,25-1072,"Nursing Instructors and Teachers, Postsecondary",55580,,77360.0,427647420,0.00012996687785465886
2017,25-1080,"Education and Library Science Teachers, Postsecondary",65500,,72510.0,427647420,0.00015316355702555158
2017,25-1081,"Education Teachers, Postsecondary",60500,,72410.0,427647420,0.00014147168244344838
2017,25-1082,"Library Science Teachers, Postsecondary",5010,,73680.0,427647420,1.1715258331267379e-05
2017,25-1110,"Law, Criminal Justice, and Social Work Teachers, Postsecondary",43540,,94200.0,427647420,0.00010181284386095443
2017,25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",14210,,68980.0,427647420,3.322830756233722e-05
2017,25-1112,"Law Teachers, Postsecondary",16900,,129840.0,427647420,3.9518536087508725e-05
2017,25-1113,"Social Work Teachers, Postsecondary",12430,,74560.0,427647420,2.9066000211108487e-05
2017,25-1120,"Arts, Communications, and Humanities Teachers, Postsecondary",264290,,78160.0,427647420,0.0006180091066608095
2017,25-1121,"Art, Drama, and Music Teachers, Postsecondary",95110,,78720.0,427647420,0.00022240283830076655
2017,25-1122,"Communications Teachers, Postsecondary",28770,,75640.0,427647420,6.727504634542165e-05
2017,25-1123,"English Language and Literature Teachers, Postsecondary",69140,,77660.0,427647420,0.00016167524172132269
2017,25-1124,"Foreign Language and Literature Teachers, Postsecondary",27240,,75950.0,427647420,6.369733272329809e-05
2017,25-1125,"History Teachers, Postsecondary",21120,,82900.0,427647420,4.93864782348038e-05
2017,25-1126,"Philosophy and Religion Teachers, Postsecondary",22920,,78790.0,427647420,5.359555308436094e-05
2017,25-1190,Miscellaneous Postsecondary Teachers,459310,,59000.0,427647420,0.0010740389828611616
2017,25-1191,Graduate Teaching Assistants,136820,,37720.0,427647420,0.0003199364560646712
2017,25-1192,"Home Economics Teachers, Postsecondary",2580,,77220.0,427647420,6.0330072843652375e-06
2017,25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",16630,,69560.0,427647420,3.888717486007515e-05
2017,25-1194,"Vocational Education Teachers, Postsecondary",114020,27.23,56630.0,427647420,0.00026662150797028073
2017,25-1199,"Postsecondary Teachers, All Other",189270,,74630.0,427647420,0.0004425842204309335
2017,25-2000,"Preschool, Primary, Secondary, and Special Education School Teachers",4174870,,58780.0,427647420,0.009762411287317014
2017,25-2010,Preschool and Kindergarten Teachers,550390,19.04,39600.0,427647420,0.001287018170248753
2017,25-2011,"Preschool Teachers, Except Special Education",409740,16.15,33590.0,427647420,0.0009581257382541908
2017,25-2012,"Kindergarten Teachers, Except Special Education",140660,,57110.0,427647420,0.00032891581574372646
2017,25-2020,Elementary and Middle School Teachers,2043520,,60900.0,427647420,0.004778515909203895
2017,25-2021,"Elementary School Teachers, Except Special Education",1409140,,60830.0,427647420,0.003295097629724973
2017,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",622340,,61040.0,427647420,0.0014552642454852176
2017,25-2023,"Career/Technical Education Teachers, Middle School",12040,,61680.0,427647420,2.815403399370444e-05
2017,25-2030,Secondary School Teachers,1106060,,62730.0,427647420,0.002586382960056207
2017,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",1027230,,62860.0,427647420,0.0024020488653947684
2017,25-2032,"Career/Technical Education Teachers, Secondary School",78840,,61010.0,427647420,0.00018435747841060284
2017,25-2050,Special Education Teachers,474890,,62640.0,427647420,0.001110470864058995
2017,25-2051,"Special Education Teachers, Preschool",28540,,58390.0,427647420,6.673722011464492e-05
2017,25-2052,"Special Education Teachers, Kindergarten and Elementary School",184920,,61960.0,427647420,0.00043241228954450374
2017,25-2053,"Special Education Teachers, Middle School",87550,,63250.0,427647420,0.00020472472393262656
2017,25-2054,"Special Education Teachers, Secondary School",135910,,64590.0,427647420,0.00031780853489072843
2017,25-2059,"Special Education Teachers, All Other",37980,,60750.0,427647420,8.88114793256557e-05
2017,25-3000,Other Teachers and Instructors,1204930,18.89,39290.0,427647420,0.0028175780880427153
2017,25-3010,Adult Basic and Secondary Education and Literacy Teachers and Instructors,60670,27.31,56800.0,427647420,0.0001418692061792399
2017,25-3011,Adult Basic and Secondary Education and Literacy Teachers and Instructors,60670,27.31,56800.0,427647420,0.0001418692061792399
2017,25-3020,Self-Enrichment Education Teachers,238710,21.46,44630.0,427647420,0.0005581934762987696
2017,25-3021,Self-Enrichment Education Teachers,238710,21.46,44630.0,427647420,0.0005581934762987696
2017,25-3090,Miscellaneous Teachers and Instructors,905550,17.65,36700.0,427647420,0.0021175154055647055
2017,25-3097,"Teachers and Instructors, All Other, Except Substitute Teachers",294240,,47490.0,427647420,0.0006880434354076075
2017,25-3098,Substitute Teachers,611310,15.15,31510.0,427647420,0.0014294719701570982
2017,25-4000,"Librarians, Curators, and Archivists",246760,24.3,50540.0,427647420,0.0005770173943759558
2017,25-4010,"Archivists, Curators, and Museum Technicians",29920,25.22,52450.0,427647420,6.996417749930538e-05
2017,25-4011,Archivists,6080,26.67,55470.0,427647420,1.4217319491837459e-05
2017,25-4012,Curators,11550,28.28,58830.0,427647420,2.700823028465833e-05
2017,25-4013,Museum Technicians and Conservators,12290,21.62,44970.0,427647420,2.87386277228096e-05
2017,25-4020,Librarians,126800,29.21,60760.0,427647420,0.00029650593940213645
2017,25-4021,Librarians,126800,29.21,60760.0,427647420,0.00029650593940213645
2017,25-4030,Library Technicians,90030,17.07,35510.0,427647420,0.00021052389372534973
2017,25-4031,Library Technicians,90030,17.07,35510.0,427647420,0.00021052389372534973
2017,25-9000,"Other Education, Training, and Library Occupations",1576000,,33320.0,427647420,0.00368527886827892
2017,25-9010,Audio-Visual and Multimedia Collections Specialists,10430,24.66,51290.0,427647420,2.438925037826722e-05
2017,25-9011,Audio-Visual and Multimedia Collections Specialists,10430,24.66,51290.0,427647420,2.438925037826722e-05
2017,25-9020,Farm and Home Management Advisors,8450,25.11,52220.0,427647420,1.9759268043754363e-05
2017,25-9021,Farm and Home Management Advisors,8450,25.11,52220.0,427647420,1.9759268043754363e-05
2017,25-9030,Instructional Coordinators,157490,32.06,66680.0,427647420,0.00036827066558708574
2017,25-9031,Instructional Coordinators,157490,32.06,66680.0,427647420,0.00036827066558708574
2017,25-9040,Teacher Assistants,1299800,,27950.0,427647420,0.0030394197163635408
2017,25-9041,Teacher Assistants,1299800,,27950.0,427647420,0.0030394197163635408
2017,25-9090,"Miscellaneous Education, Training, and Library Workers",99830,22.69,47200.0,427647420,0.00023343996790627195
2017,25-9099,"Education, Training, and Library Workers, All Other",99830,22.69,47200.0,427647420,0.00023343996790627195
2017,27-1000,Art and Design Workers,597970,25.92,53910.0,427647420,0.001398278048772047
2017,27-1010,Artists and Related Workers,90940,39.85,82900.0,427647420,0.0002126518148992925
2017,27-1011,Art Directors,38110,49.76,103510.0,427647420,8.911546806479038e-05
2017,27-1012,Craft Artists,4730,19.8,41180.0,427647420,1.1060513354669601e-05
2017,27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",11230,27.66,57520.0,427647420,2.6259950311403727e-05
2017,27-1014,Multimedia Artists and Animators,29860,36.81,76560.0,427647420,6.982387500432015e-05
2017,27-1019,"Artists and Related Workers, All Other",7010,32.01,66590.0,427647420,1.639200816410865e-05
2017,27-1020,Designers,507030,23.42,48720.0,427647420,0.0011856262338727542
2017,27-1021,Commercial and Industrial Designers,31250,33.91,70540.0,427647420,7.307421613814483e-05
2017,27-1022,Fashion Designers,18940,37.92,78870.0,427647420,4.428882091700682e-05
2017,27-1023,Floral Designers,43470,13.57,28220.0,427647420,0.00010164915761680499
2017,27-1024,Graphic Designers,217170,25.62,53280.0,427647420,0.0005078248805990692
2017,27-1025,Interior Designers,56070,27.99,58210.0,427647420,0.00013111268156370498
2017,27-1026,Merchandise Displayers and Window Trimmers,120870,14.88,30940.0,427647420,0.0002826393761477621
2017,27-1027,Set and Exhibit Designers,11490,28.65,59590.0,427647420,2.686792778967309e-05
2017,27-1029,"Designers, All Other",7770,31.92,66400.0,427647420,1.8169173100588332e-05
2017,27-2000,"Entertainers and Performers, Sports and Related Workers",508410,28.78,59860.0,427647420,0.0011888531912574148
2017,27-2010,"Actors, Producers, and Directors",161000,40.74,84740.0,427647420,0.0003764783615437222
2017,27-2011,Actors,43470,32.89,,427647420,0.00010164915761680499
2017,27-2012,Producers and Directors,117520,43.64,90770.0,427647420,0.00027480582017775295
2017,27-2020,"Athletes, Coaches, Umpires, and Related Workers",265160,,43940.0,427647420,0.0006200434928380954
2017,27-2021,Athletes and Sports Competitors,11150,,88300.0,427647420,2.6072880318090075e-05
2017,27-2022,Coaches and Scouts,235400,,42540.0,427647420,0.0005504534553254174
2017,27-2023,"Umpires, Referees, and Other Sports Officials",18610,,35080.0,427647420,4.351715719458801e-05
2017,27-2030,Dancers and Choreographers,15240,20.41,42450.0,427647420,3.563683372625047e-05
2017,27-2031,Dancers,9930,17.7,,427647420,2.3220062920056902e-05
2017,27-2032,Choreographers,5310,25.47,52970.0,427647420,1.241677080619357e-05
2017,27-2040,"Musicians, Singers, and Related Workers",55570,34.11,,427647420,0.00012994349410549465
2017,27-2041,Music Directors and Composers,15400,29.56,61490.0,427647420,3.601097371287777e-05
2017,27-2042,Musicians and Singers,40170,35.86,,427647420,9.393252039261689e-05
2017,27-2090,"Miscellaneous Entertainers and Performers, Sports and Related Workers",11440,23.15,,427647420,2.6751009043852058e-05
2017,27-2099,"Entertainers and Performers, Sports and Related Workers, All Other",11440,23.15,,427647420,2.6751009043852058e-05
2017,27-3000,Media and Communication Workers,581520,31.07,64620.0,427647420,0.0013598117813969275
2017,27-3010,Announcers,36500,22.29,46350.0,427647420,8.535068444935317e-05
2017,27-3011,Radio and Television Announcers,28580,22.9,47630.0,427647420,6.683075511130173e-05
2017,27-3012,Public Address System and Other Announcers,7920,20.07,41740.0,427647420,1.8519929338051427e-05
2017,27-3020,"News Analysts, Reporters and Correspondents",44480,27.04,56250.0,427647420,0.00010401091628238982
2017,27-3021,Broadcast News Analysts,5700,42.43,88250.0,427647420,1.3328737023597617e-05
2017,27-3022,Reporters and Correspondents,38790,24.79,51550.0,427647420,9.070556300795641e-05
2017,27-3030,Public Relations Specialists,233730,32.69,67990.0,427647420,0.000546548369214995
